user_id,song_id,spotify_popularity,track_name,danceability,energy,key,mode,acousticness,instrumentalness,valence,tempo,time_signature,track_genre,Rating
3727637,1831265,65,MGV (Musique à Grande Vitesse) 1993 (for the inauguration of the TGV North European line): 1st Region,0.571,0.293,4,0,0.882,0.815,0.327,119.515,4,ambient,5
3727637,3386,52,MGV (Musique à Grande Vitesse) 1993 (for the inauguration of the TGV North European line): 5th Region,0.236,0.499,4,0,0.576,0.745,0.0757,98.581,4,ambient,5
3727637,9287,62,Kalga,0.469,0.373,1,1,0.803,0.168,0.0474,125.017,3,ambient,5
3727753,217748,37,Heavenly,0.538,0.431,8,1,0.628,0.68,0.124,105.146,4,ambient,
3727753,1898867,62,Every High,0.702,0.372,11,1,0.629,0.0114,0.189,114.077,4,ambient,5
3727753,4478386,40,So Far,0.462,0.339,6,0,0.813,0.808,0.0395,115.015,4,ambient,4
3727753,1886217,42,Aas Paas,0.337,0.48,1,1,0.406,0.0397,0.105,120.093,4,ambient,3
3727886,1950364,0,Curls,0.497,0.348,9,1,0.879,0.796,0.227,82.176,4,ambient,5
3727886,1831518,66,Ovotaar,0.449,0.774,6,0,0.592,0.00687,0.156,95.964,4,ambient,4.5
3727886,32242,50,Bathroom Dance,0.167,0.0721,8,0,0.856,0.265,0.0388,86.116,1,ambient,3
3727886,61781,48,Éphémère,0.278,0.0217,9,0,0.98,0.919,0.223,104.541,1,ambient,5
3727886,1921324,50,The Choice,0.303,0.00338,4,0,0.909,0.89,0.347,50.96,4,ambient,5
3727886,1208,65,Petals,0.359,0.286,9,0,0.908,0.0036,0.229,152.205,4,ambient,5
3727886,123433,50,Sweet,0.488,0.507,6,1,0.352,0.754,0.114,96.225,4,ambient,5
3727886,1976930,64,Seneca,0.182,0.341,0,0,0.972,0.608,0.113,78.895,4,ambient,5
3727886,377903,34,Dream 1 (before the wind blows it all away) - Pt. 8,0.166,0.00225,6,1,0.988,0.946,0.0541,69.327,4,ambient,4
3727886,57757,59,Water,0.528,0.822,4,0,0.0087,0.192,0.363,130.013,4,ambient,4
3727886,2937664,78,Lux Aeterna,0.38,0.246,7,0,0.872,0.905,0.0573,133.805,4,ambient,
3727886,3355085,59,Camping,0.367,0.107,9,0,0.862,0.926,0.146,129.368,3,ambient,5
3727886,4259369,43,The Moment,0.277,0.243,8,0,0.966,0.889,0.0379,150.074,3,ambient,5
3727886,200231,34,In the Kitchen,0.567,0.344,0,0,0.91,0.121,0.272,117.563,3,ambient,4
3727886,4649062,55,They Move on Tracks of Never-Ending Light,0.645,0.188,6,1,0.546,0.836,0.0748,119.999,4,ambient,5
3727886,1784596,58,Who We Want to Be,0.456,0.672,7,0,0.0728,0.451,0.0541,102.005,4,ambient,4
3727886,4585078,48,Goodness,0.257,0.0551,4,1,0.92,0.917,0.0445,96.864,4,ambient,4.5
3727886,194189,62,Faithful,0.451,0.724,11,1,0.0309,0,0.284,139.972,4,ambient,4.5
3727886,42919,55,Butterflies - Piano Sonata,0.313,0.0288,4,0,0.992,0.911,0.0764,126.866,4,ambient,4
3727886,4115511,74,Prélude,0.107,0.0214,0,0,0.963,0.877,0.064,151.531,3,ambient,3
3727886,3792886,67,Apricots,0.819,0.599,11,1,0.347,0.824,0.489,127.986,4,ambient,4.5
3727886,1819128,29,Flying Carpet,0.667,0.526,4,0,0.18,0.883,0.0354,97.99,4,ambient,4.5
3727886,3355077,64,A Better Place,0.496,0.255,9,1,0.937,0.845,0.0809,141.961,4,ambient,5
3727886,56926,51,Every Little Thing She Does Is Magic,0.613,0.314,1,1,0.975,8.41E-06,0.421,132.776,4,ambient,4
3727886,1784140,61,No Longer Slaves,0.491,0.197,7,1,0.93,2.77E-05,0.167,127.904,4,ambient,3
3727886,1787127,67,Whitby,0.215,0.0223,7,0,0.991,0.922,0.253,166.528,3,ambient,2.5
3727886,1881711,67,Living Hope,0.414,0.712,9,1,0.0486,0,0.185,143.957,4,ambient,4.5
3727886,163386,61,Snow,0.276,0.259,2,0,0.987,0.866,0.416,180.901,3,ambient,5
3727886,792,62,To Feel Again / Trois,0.496,0.873,4,1,0.00335,0.896,0.0458,130,4,ambient,3.5
3727886,1905992,50,Forces of Attraction,0.511,0.126,7,1,0.895,0.869,0.403,103.997,4,ambient,4
3727886,4145443,72,La Valse d'Amélie - Version piano,0.194,0.179,9,0,0.988,0.866,0.179,177.694,3,ambient,4
3727886,371608,55,Champion - Live,0.314,0.634,10,1,0.0207,7.52E-05,0.172,143.992,3,ambient,5
3727886,116187,51,Baby Teeth,0.214,0.367,6,0,0.844,0.0181,0.175,79.854,4,ambient,4
3727886,1987593,46,Merry Christmas Mr. Lawrence,0.493,0.175,10,0,0.949,0.777,0.278,106.903,4,ambient,4.5
3727886,1910993,50,A Bad Dream That Will Pass Away,0.386,0.0552,10,1,0.992,0.942,0.247,111.914,3,ambient,
3727886,36091,43,Avril 14th,0.558,0.0259,8,1,0.996,0.871,0.37,157.811,4,ambient,5
3727886,10296,69,Beneath the Waves,0.15,0.106,8,1,0.985,0.923,0.351,169.943,3,ambient,4.5
3727886,1772366,77,No Longer Slaves - Radio Version,0.417,0.655,10,1,0.0459,0,0.321,147.972,4,ambient,5
3727886,37461,55,Por Siempre (Live),0.336,0.697,2,1,3.07E-05,0,0.125,138.122,4,ambient,5
3727895,5009106,67,saman,0.583,0.0238,0,0,0.994,0.847,0.426,108.74,4,ambient,4.5
3727895,430167,22,An Ending (Ascent) - Remastered 2005,0.257,0.0906,8,1,0.932,0.985,0.0451,67.46,3,ambient,4.5
3727895,135051,34,Natural Light,0.218,0.00352,1,1,0.992,0.951,0.192,68.61,4,ambient,3
3727895,4240173,70,"The Departure (Main title theme from ""The Leftovers"" - Music from the HBO series)",0.18,0.00656,0,0,0.995,0.956,0.0399,58.008,4,ambient,
3727895,41441,46,Rolling Like A Ball,0.208,0.012,8,1,0.987,0.919,0.0391,175.159,3,ambient,5
3727895,7797,60,I Giorni,0.277,0.0314,2,1,0.992,0.943,0.0495,131.571,3,ambient,4.5
3727895,4482603,59,K.,0.253,0.405,3,1,0.146,0.824,0.303,188.31,4,ambient,2
3727895,792,62,DUALQ,0.493,0.656,4,0,0.195,0.842,0.0995,169.942,4,ambient,4.5
3727895,547217,60,The Last of Us Part II,0.451,0.0457,2,0,0.904,0.783,0.128,128.598,3,ambient,2.5
3727895,1822682,58,Falling In Love,0.472,0.27,7,1,0.729,0.0158,0.373,140.673,4,ambient,5
3727895,96213,28,Her Eyes the Stars,0.442,0.134,1,0,0.991,0.946,0.288,147.943,3,ambient,4
3727895,4186212,48,Mid Air,0.524,0.0338,0,1,0.995,0.921,0.25,111.895,4,ambient,5
3727900,2513456,38,Saudade (When We Are Born),0.289,0.0253,2,1,0.994,0.919,0.138,99.801,4,ambient,5
3727900,465630,45,Moments of Wonder,0.169,0.221,6,0,0.846,0.894,0.061,68.937,4,ambient,4.5
3727900,513472,49,Ultraviolet,0.248,0.0621,5,1,0.988,0.873,0.0398,68.537,5,ambient,5
3727900,25138,59,Ala,0.384,0.125,10,1,0.987,0.929,0.369,80.185,1,ambient,5
3727900,163520,59,Atlavík,0.535,0.147,2,1,0.867,0.797,0.238,126.823,4,ambient,5
3727900,3231579,62,Domestic Pressures,0.201,0.133,9,0,0.927,0.961,0.0775,155.788,3,ambient,5
3727900,1889891,53,Opal - Four Tet Remix,0.826,0.72,9,0,0.103,0.773,0.287,127.011,4,ambient,3
3727900,4089040,45,Wishing,0.509,0.126,3,1,0.995,0.942,0.34,72.702,3,ambient,4.5
3727900,792,62,"Oh, Round Lake",0.564,0.227,1,1,0.963,0.000824,0.222,124.824,4,ambient,5
3727900,30571,56,Chasing Cars,0.478,0.181,11,1,0.975,3.37E-06,0.279,108.346,4,ambient,3.5
3727900,1889194,50,Claude's Girl,0.444,0.0629,7,0,0.962,0.0069,0.225,141.325,3,ambient,5
3727900,3616541,43,Someone Loves Us,0.176,0.00998,4,1,0.973,0.854,0.0385,83.902,4,ambient,5
3727900,4476589,42,Wu Wei,0.218,0.0293,0,1,0.951,0.565,0.037,68.836,3,ambient,5
3727900,377903,34,the color of the sky - solo piano,0.171,0.0172,9,0,0.989,0.902,0.0686,67.6,3,ambient,3
3727906,7797,60,Anything You Synthesize - Ambient,0.496,0.0936,1,0,0.43,0.94,0.0308,120.116,4,ambient,3
3727906,3127655,25,pt. 1 Owl Light,0.442,0.0992,0,1,0.983,0.852,0.213,113.645,3,ambient,4
3727906,2556302,38,All Through the Night,0.309,0.204,3,1,0.949,0,0.289,185.309,4,ambient,0.5
3727906,4122731,49,Playground Love,0.33,0.423,7,0,0.265,0.731,0.117,143.086,4,ambient,5
3727632,4300583,50,Shiver,0.463,0.192,9,1,0.706,8.46E-05,0.135,122.631,3,ambient,1
3727632,1825338,64,I Can Almost See You,0.0748,0.523,4,1,0.782,0.866,0.0383,74.195,3,ambient,1.5
3727632,1852804,51,Ethan's Waltz,0.448,0.147,11,0,0.92,0.912,0.289,144.738,3,ambient,4.5
3727632,20989,52,Sleeping Lotus,0.312,0.0268,7,0,0.994,0.885,0.188,68.524,4,ambient,3.5
3727632,377903,34,La femme d'argent,0.517,0.737,6,0,0.434,0.684,0.558,79.82,4,ambient,5
3727632,4274271,41,Sexy Boy,0.437,0.652,0,1,0.0011,0.614,0.211,111.888,4,ambient,5
3727632,483100,56,I'll Keep You Safe,0.333,0.436,7,1,0.876,0.0179,0.149,140.011,3,ambient,0.5
3727632,3306538,55,Another Life,0.456,0.285,5,1,0.851,0.152,0.0501,114.953,4,ambient,3.5
3727632,4325200,39,When Orange is the Sky,0.309,0.0278,2,0,0.988,0.952,0.24,127.773,4,ambient,
3727632,42919,55,Dealing With Destruction - From “Chernobyl” TV Series Soundtrack,0.147,0.044,0,1,0.36,0.945,0.0284,102.153,3,ambient,5
3727895,1875165,61,Evacuation - From “Chernobyl” TV Series Soundtrack,0.0688,0.237,3,0,0.64,0.977,0.0363,76.487,4,ambient,4
3727895,3449722,66,"Circles (based on Ludovico Einaudi ""Experience"")",0.55,0.187,6,0,0.938,0.00954,0.197,92.465,3,ambient,2.5
3727895,4181012,73,Dancing on the Waves,0.318,0.209,2,1,0.934,0,0.365,90.336,3,ambient,4.5
3727895,1027,69,God of Revival - Live,0.36,0.608,1,1,0.065,0,0.21,144.004,4,ambient,
3727942,2513456,38,Summer Memories,0.269,0.0155,8,1,0.974,0.925,0.24,65.363,4,ambient,4.5
3727942,4154084,50,April to Death,0.59,0.382,1,1,0.817,4.37E-05,0.287,98.029,4,ambient,
3727942,4670381,79,Turbine Hall - From “Chernobyl” TV Series Soundtrack,0.176,0.138,0,0,0.82,0.871,0.0279,101.916,4,ambient,1
3727942,1865173,43,Wrecking Ball - Solo Piano Version,0.515,0.0695,5,1,0.992,0.934,0.109,112.81,4,ambient,5
3726857,137,45,Happiness Does Not Wait,0.4,0.128,5,0,0.989,0.85,0.124,122.974,3,ambient,5
3726857,1823010,45,Xtal,0.51,0.505,9,0,0.342,0.96,0.318,114.532,4,ambient,5
3726857,4109,56,Flora,0.146,0.0661,9,0,0.989,0.928,0.0623,76.633,4,ambient,5
3726857,4113018,53,By This River - 2004 Digital Remaster,0.466,0.0155,7,0,0.956,0.0461,0.0938,134.678,4,ambient,5
3726857,547217,60,Waiting for the Engineer - From “Chernobyl” TV Series Soundtrack,0.206,0.272,5,0,0.944,0.968,0.0266,141.733,4,ambient,5
3726857,1061553,20,Bluebird,0.448,0.111,10,1,0.991,0.898,0.0755,74.76,3,ambient,4.5
3726857,1861697,41,Torne,0.187,0.0383,9,0,0.879,0.986,0.0965,80.189,3,ambient,4
3726857,29190,48,Bird,0.614,0.188,6,1,0.967,0.926,0.18,111.486,3,ambient,4.5
3726857,4196640,38,The Revenant Main Theme,0.159,0.123,4,0,0.864,0.762,0.0498,131.552,1,ambient,4.5
3726857,3792886,67,Uns,0.37,0.624,5,1,0.417,0.0138,0.167,150.053,4,ambient,5
3726857,4367137,6,Each Time You Fall in Love,0.382,0.533,10,1,0.471,0.688,0.276,76.019,4,ambient,5
3726857,1849955,62,Pastoral,0.163,0.191,10,1,0.937,0.959,0.0335,105.104,3,ambient,4
3726857,200231,34,Last Dream Before Sunrise,0.118,0.296,11,1,0.946,0.972,0.184,61.882,4,ambient,
3727954,4670607,41,I Make Sparks,0.591,0.37,0,1,0.895,0.737,0.352,143.94,4,ambient,3
3727954,4508294,47,Ariana,0.513,0.185,6,1,0.967,0.897,0.0341,92.992,4,ambient,4.5
3727954,4352925,31,Filma Solo,0.213,0.0377,10,1,0.986,0.869,0.0973,165.763,4,ambient,4.5
3727942,1910993,50,Loom - Sunrise Session II,0.222,0.11,0,0,0.979,0.902,0.0638,103.252,5,ambient,4.5
3727959,3117976,73,I Love You Too Much,0.403,0.255,0,1,0.854,9.50E-06,0.21,206.198,3,ambient,4.5
3727959,1837932,66,Landscape With a Fairy,0.303,0.291,5,1,0.934,0.824,0.197,111.327,3,ambient,5
3727959,171790,68,Natural Light,0.218,0.00352,1,1,0.992,0.951,0.192,68.61,4,ambient,3
3727959,1909037,53,Kioque,0.448,0.107,5,1,0.951,0.921,0.2,139.33,4,ambient,3
3727458,1838718,63,Biomes,0.246,0.111,3,1,0.913,0.871,0.137,126.738,4,ambient,5
3727458,7758,60,Looking at the World Through a Window,0.142,0.112,4,1,0.906,0.967,0.05,101.366,4,ambient,5
3727458,5458,64,Sleepless,0.467,0.532,7,1,0.897,0.144,0.121,72.49,4,ambient,2
3727458,4109,56,"Cambridge, 1963",0.357,0.0878,10,1,0.967,0.98,0.654,82.874,3,ambient,2.5
3727966,1767368,59,Ending,0.567,0.207,6,0,0.963,0.925,0.151,143.999,3,ambient,5
3727966,792,62,Living Room,0.425,0.0757,6,1,0.89,0.901,0.156,124.374,4,ambient,2.5
3727966,200231,34,Nothing It Can,0.181,0.245,1,1,0.779,0.899,0.0366,109.007,4,ambient,3.5
3727966,377903,34,Birthplace,0.744,0.329,1,1,0.954,0.591,0.389,125.631,4,ambient,4.5
3727966,56926,51,Heavenly Harps,0.207,0.0537,0,1,0.993,0.953,0.0325,68.227,4,ambient,4
3727966,3792886,67,Shamanic Tea - Ajja Remix,0.527,0.941,6,0,0.000649,0.861,0.618,148.03,4,ambient,5
3727966,4361270,67,Alone in Kyoto,0.525,0.366,0,1,0.958,0.751,0.0785,179.956,4,ambient,2.5
3727966,1842213,69,"Liz On Top Of The World - From ""Pride & Prejudice"" Soundtrack",0.217,0.117,3,1,0.975,0.911,0.0388,46.755,3,ambient,5
3727966,11831,54,I Feel Better,0.579,0.606,6,1,0.743,0.0895,0.348,155.042,4,ambient,3
3727966,2204878,35,Together At Last,0.433,0.00824,10,1,0.995,0.886,0.0807,62.597,4,ambient,4.5
3727966,4127740,73,2.3 Courante,0.499,0.353,5,1,0.961,0.856,0.199,99.936,3,ambient,5
3727966,1823010,45,Holm Sound,0.305,0.0501,0,1,0.967,0.88,0.166,180.996,3,ambient,3
3727966,4148006,59,Vladimir's Blues,0.375,0.165,9,1,0.995,0.901,0.0581,114.728,3,ambient,5
3727966,3415807,64,The Haunted Victorian Pencil,0.287,0.0176,7,0,0.988,0.908,0.17,79.592,3,ambient,5
3727966,42919,55,Evening Light,0.393,0.0399,8,1,0.982,0.892,0.147,123.787,3,ambient,5
3727966,1875165,61,Pisces Moon - Alternate Version,0.425,0.445,1,1,0.181,0,0.116,138.03,3,ambient,3
3727966,4571924,69,Spiracle,0.342,0.612,11,1,0.804,3.11E-06,0.24,79.01,3,ambient,4
3727966,1842143,62,Le Onde,0.242,0.154,2,1,0.975,0.897,0.0489,123.077,3,ambient,5
3727966,4136279,81,Papillon - Solo Piano Version,0.282,0.063,0,1,0.991,0.905,0.102,128.534,1,ambient,4.5
3727966,31188,63,Almost June,0.355,0.00708,10,1,0.985,0.961,0.16,63.731,4,ambient,2
3727989,56926,51,Run,0.336,0.173,11,0,0.99,0.927,0.0374,118.564,3,ambient,5
3727989,1767368,59,Fly,0.174,0.178,1,0,0.994,0.861,0.0347,167.972,3,ambient,5
3727989,792,62,November,0.45,0.442,0,1,0.524,0.176,0.138,120.176,4,ambient,5
3727989,200231,34,Life,0.334,0.268,7,1,0.933,0.904,0.0523,93.405,4,ambient,4.5
3727989,377903,34,Time Lapse,0.593,0.138,5,0,0.963,0.809,0.172,125.039,4,ambient,5
3728003,1767368,59,Souvenir,0.605,0.299,6,0,0.751,0.474,0.181,109.008,4,ambient,4
3728003,792,62,Night,0.21,0.179,3,1,0.962,0.934,0.06,106.705,4,ambient,5
3728003,200231,34,Me & My Dog,0.487,0.509,0,1,0.58,0.00878,0.2,94.017,4,ambient,2.5
3728003,377903,34,Divenire,0.139,0.215,7,1,0.912,0.864,0.075,88.27,4,ambient,2
3728003,56926,51,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Autumn 3 - 2022",0.327,0.405,5,1,0.839,0.965,0.478,165.18,3,ambient,5
3727708,3069,63,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 3 - 2012",0.537,0.302,4,1,0.738,0.905,0.413,110.578,4,ambient,5
3727708,416735,61,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 1 - 2012",0.482,0.61,5,0,0.738,0.897,0.485,150.861,4,ambient,5
3727708,409656,73,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Summer 3 - 2012",0.307,0.5,7,1,0.627,0.844,0.281,142.674,3,ambient,5
3727708,200231,34,Haul (feat. Mohna),0.634,0.207,11,0,0.434,0.881,0.174,117.981,4,ambient,5
3727708,80672,64,I Drive,0.204,0.0522,0,1,0.968,0.937,0.0345,78.274,1,ambient,5
3727708,59268,67,Chasing Light,0.483,0.578,6,0,0.0978,0.505,0.135,124.581,4,ambient,4
3727708,1913894,46,Rainy Nights,0.439,0.379,7,1,0.451,0.76,0.199,160.011,4,ambient,5
3727708,4169182,61,Éclosion,0.515,0.177,9,0,0.964,0.954,0.496,149.964,4,ambient,5
3727708,792,62,Defeated Clown,0.202,0.238,7,1,0.727,0.938,0.0383,97.274,3,ambient,5
3727708,4227125,48,Why'd You Make Me Cry,0.355,0.297,2,0,0.936,0.545,0.0627,107.061,4,ambient,4.5
3727708,3117975,73,The Whirling Ways of Stars that Pass,0.446,0.0523,4,0,0.99,0.97,0.0351,101.8,5,ambient,3.5
3727708,29533,50,Valse,0.23,0.0335,1,1,0.98,0.94,0.149,136.201,3,ambient,5
3727708,4668742,9,Sweet Pain,0.555,0.272,7,0,0.35,0.642,0.167,74.913,4,ambient,5
3727708,377903,34,Intoxicated,0.616,0.482,2,1,0.723,0.537,0.234,171.825,4,ambient,4.5
3727708,4198140,31,Ember,0.16,0.18,7,0,0.874,0.833,0.0361,108.106,3,ambient,
3727708,7446,77,Love Letter,0.392,0.018,1,1,0.995,0.903,0.14,66.99,3,ambient,5
3727708,260355,61,Curls,0.497,0.348,9,1,0.879,0.796,0.227,82.176,4,ambient,4
3727708,4151483,69,Red Gold Yesterday,0.384,0.235,10,1,0.885,0.852,0.193,95.95,3,ambient,3.5
3727708,42919,55,Kiki’s Song,0.533,0.427,1,0,0.835,0.0199,0.379,124.813,5,ambient,4.5
3727708,2148690,38,Almost Idyllic,0.239,0.11,0,1,0.978,0.945,0.111,77.77,3,ambient,3.5
3727708,145537,45,Peace,0.553,0.127,11,1,0.953,0,0.178,118.003,4,ambient,4.5
3727708,32725,54,Bylur,0.184,0.207,2,1,0.94,0.931,0.089,79.979,3,ambient,0.5
3727708,4281889,71,QKThr,0.463,0.0223,1,1,0.993,0.768,0.0571,78.66,3,ambient,4
3727708,56926,51,Don't Give Up,0.757,0.388,3,1,0.88,0.382,0.74,114.031,4,ambient,5
3727708,9787,61,Heart,0.366,0.254,0,1,0.827,0.000139,0.129,133.116,3,ambient,5
3727708,2952582,13,Walk to School,0.225,0.0368,9,0,0.977,0.956,0.0388,169.851,3,ambient,5
3727708,235456,49,Salon musique,0.348,0.0427,3,1,0.991,0.954,0.158,165.491,4,ambient,4
3728011,792,62,Bless Those Tired Eyes,0.301,0.198,10,0,0.889,0.871,0.04,136.903,1,ambient,5
3728011,200231,34,Olson,0.223,0.0138,5,0,0.937,0.916,0.0357,64.017,4,ambient,5
3728011,56926,51,Einaudi: Una mattina,0.0975,0.0077,9,0,0.988,0.83,0.0989,87.152,4,ambient,5
3728011,377903,34,O Holy Night,0.129,0.251,6,1,0.545,0.0138,0.0416,76.63,5,ambient,3
3728011,1767368,59,Egypt - Live,0.328,0.845,8,1,0.000227,0,0.282,149.773,4,ambient,
3727470,2636750,61,The End of Childhood (feat. Jack Liebeck),0,0.0445,0,0,0.972,0.972,0,0,0,ambient,4
3727470,1208,65,Near Light,0.477,0.348,2,1,0.931,0.949,0.0867,117.94,4,ambient,5
3727470,1763077,79,Cornflower Blue,0.177,0.215,3,1,0.807,0.000125,0.0415,75.862,3,ambient,4
3727470,1764975,61,Back to You,0.389,0.202,2,1,0.887,2.86E-06,0.187,83.019,4,ambient,2.5
3728021,377903,34,Pisces Moon,0.525,0.411,1,1,0.671,0.000338,0.197,138.112,3,ambient,2.5
3728021,1767368,59,Sea Change,0.458,0.00701,8,1,0.993,0.948,0.0939,118.444,3,ambient,4.5
3728021,200231,34,Surrounded (Fight My Battles),0.398,0.208,5,1,0.953,6.26E-06,0.132,129.682,4,ambient,4.5
3728021,184171,50,Written on the Sky,0.349,0.119,10,0,0.993,0.906,0.181,136.278,3,ambient,5
3728021,12103,60,Lionheart,0.329,0.0232,2,0,0.993,0.922,0.112,111.377,4,ambient,3.5
3728021,30318,64,Let My Life Be Worship,0.374,0.338,0,1,0.737,6.42E-05,0.0953,155.965,3,ambient,5
3727895,4127740,73,La valse d'Amélie,0.433,0.564,9,0,0.713,0.275,0.855,192.07,3,ambient,5
3728028,4196640,38,All I Need (feat. Beth Hirsch),0.327,0.425,7,0,0.878,0.000873,0.165,93.946,4,ambient,5
3728028,67966,48,Atoms,0.338,0.00384,6,0,0.995,0.954,0.159,68.921,4,ambient,4
3728028,453,53,Music For Growing Flowers - Pt. 8,0.402,0.0275,0,1,0.963,0.896,0.365,76.219,5,ambient,2.5
3728028,3792795,57,Jazz Suite No. 2: VI. Waltz 2,0.322,0.184,0,0,0.984,0.902,0.356,107.847,4,ambient,3
3728028,1030528,39,Swordfish,0.286,0.00952,2,0,0.995,0.921,0.416,80.772,4,ambient,3.5
3727895,153143,44,Deep Cries Out,0.427,0.849,0,1,0.00214,0,0.272,150.028,4,ambient,2.5
3728028,2142,70,I Need You More,0.446,0.467,2,1,0.00572,0,0.184,130.08,4,ambient,
3728028,4835099,66,God I Look to You,0.307,0.394,11,1,0.0611,8.04E-06,0.159,134.967,4,ambient,4
3728028,2479,69,Petricor,0.225,0.308,7,1,0.851,0.854,0.0361,107.666,4,ambient,5
3728028,651884,43,Duet,0.505,0.157,5,1,0.791,0.0683,0.348,139.929,1,ambient,5
3728028,1880979,91,Longing,0.453,0.0208,9,0,0.944,0.9,0.0436,92.163,3,ambient,1
3727895,3415807,64,Éclosion,0.514,0.174,9,0,0.965,0.964,0.513,150.056,4,ambient,3
3728032,4196640,38,Going Home,0.621,0.504,6,0,0.771,0.736,0.0564,95.995,4,ambient,5
3728032,1765,71,Bortom Träden,0.446,0.0586,8,1,0.801,0.85,0.111,124.019,4,ambient,2.5
3728032,67966,48,No Fun,0.584,0.151,11,1,0.912,0.698,0.286,127.076,4,ambient,4
3728032,453,53,Reckless Love,0.208,0.162,11,0,0.903,6.66E-05,0.113,93.987,4,ambient,5
3728032,651884,43,Motives,0.512,0.159,10,1,0.849,1.75E-06,0.0797,137.896,4,ambient,5
3728032,3792795,57,Losar,0.305,0.0384,5,0,0.961,0.902,0.0856,81.917,3,ambient,2
3728032,1889194,50,Seeming,0.172,0.222,3,1,0.457,0.808,0.0392,74.914,3,ambient,4.5
3728032,1816379,64,Silver Lining,0.471,0.138,11,1,0.877,0.878,0.0493,135.934,4,ambient,5
3728032,3285383,62,We Contain Multitudes - from home,0.281,0.0333,6,1,0.994,0.959,0.169,90.25,1,ambient,5
3728032,4285451,53,Spiriteaux,0.233,0.0358,0,0,0.946,0.878,0.0396,117.497,3,ambient,4.5
3728042,1825338,64,20:17,0.359,0.0224,3,1,0.987,0.866,0.169,107.849,3,ambient,
3728042,1815608,62,Compassion,0.11,0.266,0,0,0.618,0.917,0.134,83.607,4,ambient,5
3728042,4230444,53,Raise a Hallelujah,0.326,0.161,9,1,0.956,7.26E-06,0.177,131.952,4,ambient,5
3728042,4372564,70,Fluttering,0.296,0.144,4,0,0.984,0.901,0.133,169.195,4,ambient,4
3728042,30054,54,Sometimes,0.185,0.0839,6,0,0.916,0.896,0.133,73.769,1,ambient,3
3728042,4352925,31,Halfway House,0.571,0.374,4,1,0.787,0,0.188,119.852,4,ambient,4
3728042,22650,62,Meli (II),0.489,0.92,3,0,0.0376,0.665,0.215,126.991,4,ambient,4.5
3728042,4097342,93,Exquisite Tension,0.705,0.275,3,1,0.843,0.604,0.139,132,4,ambient,5
3728042,4333434,48,"The Secret Life Of Daydreams - From ""Pride & Prejudice"" Soundtrack",0.296,0.0213,10,1,0.969,0.747,0.174,70.532,4,ambient,
3728042,30318,64,Threnody,0.217,0.00572,2,1,0.989,0.925,0.174,85.279,4,ambient,4.5
3726616,4147030,67,"To the Stars - From ""Ad Astra"" Soundtrack",0.157,0.184,4,0,0.539,0.922,0.0304,132.606,3,ambient,5
3726616,1797078,65,Roygbiv,0.631,0.521,4,0,0.0201,0.923,0.118,84.033,4,ambient,5
3726616,623249,39,Reckless Love (Spontaneous),0.252,0.462,11,1,0.0135,0,0.0604,110.243,4,ambient,4
3726616,202580,68,I Follow Rivers,0.275,0.175,7,1,0.793,0.0218,0.0382,85.56,3,ambient,4
3726616,12449,61,Tend,0.517,0.155,11,1,0.877,0,0.223,135.203,4,ambient,4
3726616,4196811,56,Le Jardin de Monsieur Monet,0.357,0.0431,2,1,0.992,0.948,0.0698,131.976,4,ambient,4
3726616,4168394,50,At Dawn,0.412,0.00313,2,0,0.99,0.96,0.12,102.398,4,ambient,
3726616,1759,64,Ever Be - Live,0.394,0.56,2,1,0.00162,0.000582,0.107,138.057,4,ambient,5
3728079,4230444,53,Dancing Blossoms (Sidereal Remix),0.582,0.64,8,1,0.2,0.678,0.155,180.624,4,ambient,4
3728079,30054,54,Terraform,0.475,0.218,11,1,0.979,0.385,0.193,71.967,4,ambient,5
3728079,4372564,70,Dream 1 (before the wind blows it all away) - Pt. 1,0.214,0.00144,6,1,0.995,0.968,0.0866,72.046,4,ambient,2.5
3728079,1815608,62,My Misty Mornings,0.346,0.217,8,0,0.993,0.874,0.163,130.063,4,ambient,4.5
3728079,1825338,64,Late,0.348,0.00533,6,0,0.986,0.898,0.216,103.431,4,ambient,0.5
3728085,30054,54,The Gift,0.381,0.0943,0,1,0.986,0.915,0.0794,127.71,4,ambient,5
3728085,4230444,53,I'm Gonna Be (500 Miles),0.394,0.228,4,1,0.966,3.81E-05,0.258,104.625,4,ambient,4.5
3728085,4372564,70,Veloma,0.302,0.12,7,0,0.98,0.887,0.218,108.008,4,ambient,3.5
3728088,4230444,53,Alien Observer,0.219,0.0825,9,0,0.994,0.602,0.168,76.03,3,ambient,5
3728070,1825338,64,The End of All Our Exploring,0.507,0.0249,3,1,0.995,0.931,0.124,149.976,4,ambient,1
3728070,1815608,62,Lion and the Lamb,0.455,0.734,11,1,0.00555,0,0.267,90.019,4,ambient,2.5
3728070,4230444,53,Small Hands,0.649,0.525,5,0,0.912,0.000111,0.603,97.808,4,ambient,3.5
3728070,4372564,70,re:member,0.366,0.336,8,1,0.968,0.934,0.0542,140.037,4,ambient,5
3728070,30054,54,Fly,0.174,0.178,1,0,0.994,0.861,0.0347,167.972,3,ambient,4
